item_number,component_id,component_name,component_type
8007201,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8007270,4000504,"Basil, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8007270,4000530,"Sausage, Crumbled, Pork, Frozen HC",HDR_CONSUMABLE_ITEM
8007270,4000235,"Crust, 16"" Round (Co-Man) HC",HDR_CONSUMABLE_ITEM
8007270,4000506,"Cheese, Parmesan, Grated HC",HDR_CONSUMABLE_ITEM
8007270,4000081,Fried Meatballs (Fabricated) HC,HDR_CONSUMABLE_ITEM
8007270,4000507,"Pepperoni, Sliced, Hormel (Buyout) HC",HDR_CONSUMABLE_ITEM
8007270,4000329,Difara Raw Pizza Sauce HC,HDR_CONSUMABLE_ITEM
8007270,4000503,"Cheese, Mozzarella, Diced 1/2"" (Retail) HC",HDR_CONSUMABLE_ITEM
8007270,4000500,"Oil, Olive, Extra Virgin HC",HDR_CONSUMABLE_ITEM
8007299,4000475,"Chicken, Wing, Bone In, Fully Cooked, BrakeBush HC",HDR_CONSUMABLE_ITEM
8007299,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8007299,4000487,Peri-Peri Sauce (JJ) HC,HDR_CONSUMABLE_ITEM
8007605,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8007605,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8007605,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8007605,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8007605,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8007605,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8007651,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8007651,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8007651,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8007651,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8007651,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8007651,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8007651,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8008269,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008269,4000485,Zhough (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8008269,4000478,"Chicken, Wing, Boneless, FC (Buyout) HC",HDR_CONSUMABLE_ITEM
8008271,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008271,4000487,Peri-Peri Sauce (JJ) HC,HDR_CONSUMABLE_ITEM
8008271,4000478,"Chicken, Wing, Boneless, FC (Buyout) HC",HDR_CONSUMABLE_ITEM
8008408,4000475,"Chicken, Wing, Bone In, Fully Cooked, BrakeBush HC",HDR_CONSUMABLE_ITEM
8008408,4000487,Peri-Peri Sauce (JJ) HC,HDR_CONSUMABLE_ITEM
8008408,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008703,4000530,"Sausage, Crumbled, Pork, Frozen HC",HDR_CONSUMABLE_ITEM
8008703,4000567,"Mushroom, Roasted, Sliced 1/4"" (Buyout) HC",HDR_CONSUMABLE_ITEM
8008703,4000473,"Olives, Black, Kalamata, Sliced HC",HDR_CONSUMABLE_ITEM
8008703,4000383,"Onion, Red, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8008703,4000505,Pizza Sauce - Square (Di Fara) HC,HDR_CONSUMABLE_ITEM
8008703,4000393,"Pepper, Bell, Green, Julienne,1/8"" (HDR Only) HC",HDR_CONSUMABLE_ITEM
8008703,4000409,"Green/Red Bell Pepper [Strips,1/4""] (Mixed) HC",HDR_CONSUMABLE_ITEM
8008703,4000238,"Crust, Square, Detroit (Co-Man V3) HC",HDR_CONSUMABLE_ITEM
8008711,4000505,Pizza Sauce - Square (Di Fara) HC,HDR_CONSUMABLE_ITEM
8008711,4000238,"Crust, Square, Detroit (Co-Man V3) HC",HDR_CONSUMABLE_ITEM
8008711,4000383,"Onion, Red, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8008711,4000567,"Mushroom, Roasted, Sliced 1/4"" (Buyout) HC",HDR_CONSUMABLE_ITEM
8008711,4000393,"Pepper, Bell, Green, Julienne,1/8"" (HDR Only) HC",HDR_CONSUMABLE_ITEM
8008711,4000473,"Olives, Black, Kalamata, Sliced HC",HDR_CONSUMABLE_ITEM
8008711,4000409,"Green/Red Bell Pepper [Strips,1/4""] (Mixed) HC",HDR_CONSUMABLE_ITEM
8009303,4000360,"Baked Potato [Pouch, 318g] HC",HDR_CONSUMABLE_ITEM
8009303,4000351,"Pepper, Aleppo, Dry HC",HDR_CONSUMABLE_ITEM
8009303,4000416,"Bacon, Bits (Buyout) HC",HDR_CONSUMABLE_ITEM
8009303,4000317,Poblano Crema (Mixed) HC,HDR_CONSUMABLE_ITEM
8009303,4000430,"Onion, Green Chopped 1/8"" (Buyout) HC",HDR_CONSUMABLE_ITEM
8009303,4000542,Pickled Red Onion (Buyout) HC,HDR_CONSUMABLE_ITEM
8009438,4000441,"Dressing, Balsamic (Buyout) HC",HDR_CONSUMABLE_ITEM
8009438,4000429,"Cucumber, Euro Diced 1/2"" Skin-On (HDR Only) HC",HDR_CONSUMABLE_ITEM
8009438,4000431,"Croutons, Home Style HC",HDR_CONSUMABLE_ITEM
8009438,4000471,"Lettuce, Crispy Leaf HC",HDR_CONSUMABLE_ITEM
8009438,4000419,"Radish, Cello, [Trimmed], [Sliced,1/8""] HC",HDR_CONSUMABLE_ITEM
8009438,4000406,"Carrots, Shredded, Buyout,10 oz HC",HDR_CONSUMABLE_ITEM
8009920,4000466,"Cheese, Blue Crumbles HC",HDR_CONSUMABLE_ITEM
8009920,4000439,"Oil, Canola HC",HDR_CONSUMABLE_ITEM
8009920,4000001,Chimichurri Sauce HC,HDR_CONSUMABLE_ITEM
8009920,4000362,"Sirloin,10oz [Pouch] HC",HDR_CONSUMABLE_ITEM
8010578,4000108,Mayonnaise (HDR Only) HC,HDR_CONSUMABLE_ITEM
8010578,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010578,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010578,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8010578,4000240,"Bread, Bun Brioche Sliced 4"" HC",HDR_CONSUMABLE_ITEM
8010578,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8010580,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8010580,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8010580,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010580,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8010580,4000531,Bacon Fully Cooked HC,HDR_CONSUMABLE_ITEM
8010580,4000123,"Roll, Martins, Potato HC",HDR_CONSUMABLE_ITEM
8010580,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8010580,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8010580,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8010580,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010583,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010583,4000123,"Roll, Martins, Potato HC",HDR_CONSUMABLE_ITEM
8010583,4000546,Caramelized Onions (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8010583,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010583,4000455,Truffle Aioli (Mixed) HC,HDR_CONSUMABLE_ITEM
8010584,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010584,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8010584,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8010584,4000123,"Roll, Martins, Potato HC",HDR_CONSUMABLE_ITEM
8010584,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8010584,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8010584,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8010584,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8010584,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010591,4000123,"Roll, Martins, Potato HC",HDR_CONSUMABLE_ITEM
8010591,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010591,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010591,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8010591,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8010591,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8010591,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8010591,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8010591,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8010593,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010593,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8010593,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8010593,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010593,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8010593,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8010593,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8010593,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8011189,4000238,"Crust, Square, Detroit (Co-Man V3) HC",HDR_CONSUMABLE_ITEM
8011189,4000536,Sweet and Sticky Sauce (Tejas) HC,HDR_CONSUMABLE_ITEM
8011189,4000535,Non-Stick Spray HC,HDR_CONSUMABLE_ITEM
8011189,4000542,Pickled Red Onion (Buyout) HC,HDR_CONSUMABLE_ITEM
8011191,4000383,"Onion, Red, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8011191,4000505,Pizza Sauce - Square (Di Fara) HC,HDR_CONSUMABLE_ITEM
8011191,4000238,"Crust, Square, Detroit (Co-Man V3) HC",HDR_CONSUMABLE_ITEM
8011191,4000473,"Olives, Black, Kalamata, Sliced HC",HDR_CONSUMABLE_ITEM
8011191,4000393,"Pepper, Bell, Green, Julienne,1/8"" (HDR Only) HC",HDR_CONSUMABLE_ITEM
8011200,4000505,Pizza Sauce - Square (Di Fara) HC,HDR_CONSUMABLE_ITEM
8011200,4000539,"Crust, Square, Detroit (Co-Man V2) HC",HDR_CONSUMABLE_ITEM
8011200,4000473,"Olives, Black, Kalamata, Sliced HC",HDR_CONSUMABLE_ITEM
8011200,4000393,"Pepper, Bell, Green, Julienne,1/8"" (HDR Only) HC",HDR_CONSUMABLE_ITEM
8011200,4000383,"Onion, Red, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8007023,4000367,"Bread, Naan HC",HDR_CONSUMABLE_ITEM
8007023,4000137,Tahina (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8007023,4000120,Chicken Marinade (Maydan) 3 HC,HDR_CONSUMABLE_ITEM
8007023,4000031,Mint (for service) HC,HDR_CONSUMABLE_ITEM
8007023,4000116,Shawarma Slaw (Maydan) HC,HDR_CONSUMABLE_ITEM
8007023,4000480,"Parsley, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8007023,4000328,"Chicken, Thigh, 1"" Diced, FC (Buyout) HC",HDR_CONSUMABLE_ITEM
8008421,4000032,Cilantro Chutney HC,HDR_CONSUMABLE_ITEM
8008421,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008421,4000456,Tandoori Spice Rub (Wing Trip) HC,HDR_CONSUMABLE_ITEM
8008421,4000478,"Chicken, Wing, Boneless, FC (Buyout) HC",HDR_CONSUMABLE_ITEM
8008794,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008794,4000478,"Chicken, Wing, Boneless, FC (Buyout) HC",HDR_CONSUMABLE_ITEM
8008794,4000461,Hot Honey (Blended) HC,HDR_CONSUMABLE_ITEM
8009456,4000477,"Chicken Tender, Fully Cooked Brakebush HC",HDR_CONSUMABLE_ITEM
8009456,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8009821,4000409,"Green/Red Bell Pepper [Strips,1/4""] (Mixed) HC",HDR_CONSUMABLE_ITEM
8009821,4000468,"Basil, Thai HC",HDR_CONSUMABLE_ITEM
8009821,4000439,"Oil, Canola HC",HDR_CONSUMABLE_ITEM
8009821,4000410,Green Curry (Rethermed) HC,HDR_CONSUMABLE_ITEM
8010798,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8010798,4000053,"Fries, French, Fridge Friendly, 5/16"" (Buyout) HC",HDR_CONSUMABLE_ITEM
8010798,4000521,"Salt, Kosher, Diamond Crystal HC",HDR_CONSUMABLE_ITEM
8007020,4000282,Beef Kebab (Cooked) HC,HDR_CONSUMABLE_ITEM
8007020,4000031,Mint (for service) HC,HDR_CONSUMABLE_ITEM
8007020,4000480,"Parsley, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8007020,4000310,Sumac Onions (Maydan) HC,HDR_CONSUMABLE_ITEM
8007030,4000480,"Parsley, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8007030,4000031,Mint (for service) HC,HDR_CONSUMABLE_ITEM
8007030,4000266,Omani Shrimp (Cooked) HC,HDR_CONSUMABLE_ITEM
8007030,4000310,Sumac Onions (Maydan) HC,HDR_CONSUMABLE_ITEM
8007032,4000137,Tahina (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8007032,4000107,Turmeric Cauliflower Marinade (Blended) HC,HDR_CONSUMABLE_ITEM
8007032,4000480,"Parsley, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8007032,4000031,Mint (for service) HC,HDR_CONSUMABLE_ITEM
8007032,4000367,"Bread, Naan HC",HDR_CONSUMABLE_ITEM
8007032,4000116,Shawarma Slaw (Maydan) HC,HDR_CONSUMABLE_ITEM
8007032,4000080,Shatta (Maydan) HC,HDR_CONSUMABLE_ITEM
8007032,4000380,Roasted Cauliflower (Wonder Basics) (Cooked) HC,HDR_CONSUMABLE_ITEM
8007391,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8007391,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8007391,4000438,"Oil, Butter Flavored, Whirl HC",HDR_CONSUMABLE_ITEM
8007391,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8007392,4000438,"Oil, Butter Flavored, Whirl HC",HDR_CONSUMABLE_ITEM
8007392,4000531,Bacon Fully Cooked HC,HDR_CONSUMABLE_ITEM
8007392,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8007392,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8007392,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8008648,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008648,4000477,"Chicken Tender, Fully Cooked Brakebush HC",HDR_CONSUMABLE_ITEM
8008648,4000457,Chicka Spice (Mixed) HC,HDR_CONSUMABLE_ITEM
8010795,4000053,"Fries, French, Fridge Friendly, 5/16"" (Buyout) HC",HDR_CONSUMABLE_ITEM
8010795,4000472,"Dressing, Ranch Hidden Valley HC",HDR_CONSUMABLE_ITEM
8010795,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8010795,4000488,Peri-Peri Dry Rub (Mixed) HC,HDR_CONSUMABLE_ITEM
8010795,4000521,"Salt, Kosher, Diamond Crystal HC",HDR_CONSUMABLE_ITEM
8004956,4000485,Zhough (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8004956,4000281,Moruno Spiced Cauliflower (Yasas) HC,HDR_CONSUMABLE_ITEM
8004956,4000463,Spicy Pepper and Feta Spread HC,HDR_CONSUMABLE_ITEM
8004956,4000544,"Cheese, Feta, [Drained], [Crumbled,Coarse] HC",HDR_CONSUMABLE_ITEM
8004956,4000412,"Pepper, Jalapeno, Pickled (Buyout), [Drained] HC",HDR_CONSUMABLE_ITEM
8004956,4000541,"Pickled Red Onion (Buyout), [Drained] HC",HDR_CONSUMABLE_ITEM
8004956,4000470,"Lettuce, Spring Mix HC",HDR_CONSUMABLE_ITEM
8006376,4000503,"Cheese, Mozzarella, Diced 1/2"" (Retail) HC",HDR_CONSUMABLE_ITEM
8006376,4000505,Pizza Sauce - Square (Di Fara) HC,HDR_CONSUMABLE_ITEM
8006376,4000500,"Oil, Olive, Extra Virgin HC",HDR_CONSUMABLE_ITEM
8006376,4000501,"Cheese, Bufala Mozzarella 4oz HC",HDR_CONSUMABLE_ITEM
8006376,4000507,"Pepperoni, Sliced, Hormel (Buyout) HC",HDR_CONSUMABLE_ITEM
8006376,4000506,"Cheese, Parmesan, Grated HC",HDR_CONSUMABLE_ITEM
8006376,4000504,"Basil, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8006861,4000243,"Tortilla Flour 13"" HC",HDR_CONSUMABLE_ITEM
8006861,4000330,"Cheese, Mexican Three Cheese (Buyout) HC",HDR_CONSUMABLE_ITEM
8006865,4000527,"Cilantro, Cleaned, [Leaves,Picked] HC",HDR_CONSUMABLE_ITEM
8006865,4000042,"Cheese, Cotija HC",HDR_CONSUMABLE_ITEM
8006865,4000284,Rosarita HC,HDR_CONSUMABLE_ITEM
8006865,4000086,"Hot Sauce, Tapatio HC",HDR_CONSUMABLE_ITEM
8006865,4000521,"Salt, Kosher, Diamond Crystal HC",HDR_CONSUMABLE_ITEM
8006900,4000432,"Artichoke Heart, Quartered, Canned, Oil HC",HDR_CONSUMABLE_ITEM
8006900,4000474,"Lettuce, Romaine, Chopped HC",HDR_CONSUMABLE_ITEM
8006900,4000436,"Dressing, Roasted Garlic Red Wine (Buyout) HC",HDR_CONSUMABLE_ITEM
8006900,4000473,"Olives, Black, Kalamata, Sliced HC",HDR_CONSUMABLE_ITEM
8006900,4000506,"Cheese, Parmesan, Grated HC",HDR_CONSUMABLE_ITEM
8006900,4000429,"Cucumber, Euro Diced 1/2"" Skin-On (HDR Only) HC",HDR_CONSUMABLE_ITEM
8006900,4000419,"Radish, Cello, [Trimmed], [Sliced,1/8""] HC",HDR_CONSUMABLE_ITEM
8006900,4000135,"Chickpea, Canned, [Drained] HC",HDR_CONSUMABLE_ITEM
8007202,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8007202,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8007202,4000378,"Cheese, American Yellow 120 slice HC",HDR_CONSUMABLE_ITEM
8007202,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8007202,4000531,Bacon Fully Cooked HC,HDR_CONSUMABLE_ITEM
8007202,4000536,Sweet and Sticky Sauce (Tejas) HC,HDR_CONSUMABLE_ITEM
8008073,4000521,"Salt, Kosher, Diamond Crystal HC",HDR_CONSUMABLE_ITEM
8008073,4000033,Eel Sauce HC,HDR_CONSUMABLE_ITEM
8008073,4000548,Shishito Peppers HC,HDR_CONSUMABLE_ITEM
8008638,4000472,"Dressing, Ranch Hidden Valley HC",HDR_CONSUMABLE_ITEM
8008638,4000457,Chicka Spice (Mixed) HC,HDR_CONSUMABLE_ITEM
8008638,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008638,4000521,"Salt, Kosher, Diamond Crystal HC",HDR_CONSUMABLE_ITEM
8008795,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8008795,4000536,Sweet and Sticky Sauce (Tejas) HC,HDR_CONSUMABLE_ITEM
8008795,4000478,"Chicken, Wing, Boneless, FC (Buyout) HC",HDR_CONSUMABLE_ITEM
8009061,4000043,"Seed, Sesame, Toasted HC",HDR_CONSUMABLE_ITEM
8009061,4000359,Brisket Enchiladas (Rolled) (Barrio) [Kit] HC,HDR_CONSUMABLE_ITEM
8009061,4000433,Sour Cream HC,HDR_CONSUMABLE_ITEM
8009061,4000085,"Onion, Spanish, Peeled, [Sliced on Slicer,#1.5] HC",HDR_CONSUMABLE_ITEM
8009061,4000275,Mole Sauce (Rethermed) HC,HDR_CONSUMABLE_ITEM
8009132,4000043,"Seed, Sesame, Toasted HC",HDR_CONSUMABLE_ITEM
8009132,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8009132,4000324,"Florets, Broccoli, 1.5"", Fresh (Buyout) HC",HDR_CONSUMABLE_ITEM
8009132,4000280,Sesame General Sauce (Cooked) HC,HDR_CONSUMABLE_ITEM
8009385,4000092,Sherry Marsala (Mixed) HC,HDR_CONSUMABLE_ITEM
8009385,4000462,Hazelnut Sauce (Blended) HC,HDR_CONSUMABLE_ITEM
8009385,4000506,"Cheese, Parmesan, Grated HC",HDR_CONSUMABLE_ITEM
8009385,4000373,Mushroom Base (Cooked) 2 HC,HDR_CONSUMABLE_ITEM
8009658,4000059,Chicken Satay (Cooked) HC,HDR_CONSUMABLE_ITEM
8009658,4000439,"Oil, Canola HC",HDR_CONSUMABLE_ITEM
8009658,4000347,Sweet Vinegar (Cooked) HC,HDR_CONSUMABLE_ITEM
8009658,4000346,Peanut Sauce (Cooked) HC,HDR_CONSUMABLE_ITEM
8009672,4000471,"Lettuce, Crispy Leaf HC",HDR_CONSUMABLE_ITEM
8009672,4000063,"Peanuts, Granulated, Dry Roasted HC",HDR_CONSUMABLE_ITEM
8009672,4000406,"Carrots, Shredded, Buyout,10 oz HC",HDR_CONSUMABLE_ITEM
8009672,4000368,"Egg, Hard Cooked (Buyout) HC",HDR_CONSUMABLE_ITEM
8009672,4000414,"Cabbage, Red, Shredded 1/8"" (Buyout) HC",HDR_CONSUMABLE_ITEM
8009672,4000467,"Shallot, Fried (Buyout) HC",HDR_CONSUMABLE_ITEM
8009672,4000031,Mint (for service) HC,HDR_CONSUMABLE_ITEM
8009672,4000133,"Cilantro, Cleaned, [Trimmed], [Chopped,Rough] HC",HDR_CONSUMABLE_ITEM
8009672,4000437,"Dressing, Peanut (Buyout) HC",HDR_CONSUMABLE_ITEM
8009672,4000429,"Cucumber, Euro Diced 1/2"" Skin-On (HDR Only) HC",HDR_CONSUMABLE_ITEM
8009870,4000122,Pan de Cristal Prep (Jose Andres) HC,HDR_CONSUMABLE_ITEM
8009870,4000521,"Salt, Kosher, Diamond Crystal HC",HDR_CONSUMABLE_ITEM
8009870,4000134,"Olives, Greek, Pitted, Marinated, [Drained] HC",HDR_CONSUMABLE_ITEM
8009870,4000500,"Oil, Olive, Extra Virgin HC",HDR_CONSUMABLE_ITEM
8009870,4000489,Pisto Manchego (Cooked) HC,HDR_CONSUMABLE_ITEM
8009870,4000504,"Basil, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8009870,4000516,"Capers, Nonpareil HC",HDR_CONSUMABLE_ITEM
8009870,4000130,"Cheese, Burrata, 4oz pieces HC",HDR_CONSUMABLE_ITEM
8010372,4000506,"Cheese, Parmesan, Grated HC",HDR_CONSUMABLE_ITEM
8010372,4000334,Mozzarella Sticks [Kit] HC,HDR_CONSUMABLE_ITEM
8010372,4000397,Garlic Parsley Mix (Fred's) HC,HDR_CONSUMABLE_ITEM
8010372,4000522,"Oil, Canola, Frying HC",HDR_CONSUMABLE_ITEM
8010581,4000407,"Tomato, Beefsteak, Red, Sliced 1/4"" HC",HDR_CONSUMABLE_ITEM
8010581,4000453,Burger Sauce (Burger Baby) HC,HDR_CONSUMABLE_ITEM
8010581,4000509,"Lettuce, Better Burger (HDR Only) HC",HDR_CONSUMABLE_ITEM
8010581,4000518,"Onion, White, Sliced Round 1/8"" HC",HDR_CONSUMABLE_ITEM
8010581,4000339,"Burger Puck, 4 oz, Pat Lafrieda, 70/30 Brisket Blend, Retail HC",HDR_CONSUMABLE_ITEM
8010581,4000123,"Roll, Martins, Potato HC",HDR_CONSUMABLE_ITEM
8010581,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8010581,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8010881,4000032,Cilantro Chutney HC,HDR_CONSUMABLE_ITEM
8010882,4000048,"Pudding, Banana Magnolia HC",HDR_CONSUMABLE_ITEM
8010987,4000503,"Cheese, Mozzarella, Diced 1/2"" (Retail) HC",HDR_CONSUMABLE_ITEM
8010987,4000500,"Oil, Olive, Extra Virgin HC",HDR_CONSUMABLE_ITEM
8010987,4000329,Difara Raw Pizza Sauce HC,HDR_CONSUMABLE_ITEM
8010987,4000504,"Basil, Fresh (HDR) HC",HDR_CONSUMABLE_ITEM
8010987,4000469,"Cheese, Mozzarella, Ciliegine HC",HDR_CONSUMABLE_ITEM
8010987,4000506,"Cheese, Parmesan, Grated HC",HDR_CONSUMABLE_ITEM
8004958,4000421,Tomato Cucumber Relish (Yasas) HC,HDR_CONSUMABLE_ITEM
8004958,4000485,Zhough (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8004958,4000135,"Chickpea, Canned, [Drained] HC",HDR_CONSUMABLE_ITEM
8004958,4000479,"Spread, Tzatziki (Buyout) HC",HDR_CONSUMABLE_ITEM
8004958,4000265,Chicken Souvlaki (Fabricated) 2 HC,HDR_CONSUMABLE_ITEM
8004958,4000541,"Pickled Red Onion (Buyout), [Drained] HC",HDR_CONSUMABLE_ITEM
8004958,4000289,Steamed Basmati Rice (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8004958,4000412,"Pepper, Jalapeno, Pickled (Buyout), [Drained] HC",HDR_CONSUMABLE_ITEM
8004958,4000285,Yogurt Souvlaki Sauce (Symon) HC,HDR_CONSUMABLE_ITEM
8007203,4000455,Truffle Aioli (Mixed) HC,HDR_CONSUMABLE_ITEM
8007203,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
8007203,4000546,Caramelized Onions (Wonder Basics) HC,HDR_CONSUMABLE_ITEM
8007908,4000520,"Pickle, Bread & Butter Chips, Buyout HC",HDR_CONSUMABLE_ITEM
8007908,4000350,Burger Seasoning (Fred's) HC,HDR_CONSUMABLE_ITEM
